,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,res
291,3,2,90537,0,6,0,8,0,0,60,1,1.636803874,0.046324892,0.71,53,237,1
292,3,0,90836,1,11,0,4,0,0,180,1,1.91509434,0.013863153,0,24,197,0
293,5,1,90901,1,8,1,1,1,0,120,0,3.703571429,0.07110013,0.8525,91,235,1
294,3,1,90979,0,0,1,7,1,0,120,0,1.846153846,0.009814014,0.65,29,145,0
295,5,0,91164,1,3,1,0,1,0,60,1,2.375,0.00123533,0,2,151,0
296,1,0,91322,0,12,0,3,1,0,60,0,4.627027027,0.058678196,0.818333333,64,240,1
297,3,3,91470,0,0,0,4,0,0,60,0,2.482352941,0.072335461,0.76,121,249,1
298,5,1,91629,1,10,0,1,0,2,60,1,5.26031746,0.113650401,0.766666667,29,57,0
299,3,1,92312,1,10,2,4,0,3,60,0,1.857142857,0.00260792,0,5,52,0
300,1,2,92341,0,5,2,3,0,2,60,0,3.544444444,0.065609773,0.81,51,102,0
301,3,1,92391,0,0,0,3,1,1,60,0,2.258426966,0.013725894,0.508,21,147,0
302,3,0,92775,0,4,2,0,0,1,60,1,6.724049001,0.715668108,0.49375,206,238,0
303,1,0,92832,0,0,0,1,0,0,60,0,2.533018868,0.036785396,0.761428571,98,240,1
304,1,0,92993,0,0,2,9,0,3,135,0,3.497206704,0.042893418,0.798333333,45,226,1
305,2,2,94484,1,11,2,1,1,0,120,1,9.291891892,0.117905429,0.87,78,238,1
306,1,0,94616,0,8,2,7,0,1,60,0,1.94047619,0.011117974,0.824285714,28,193,0
307,3,0,94923,0,6,2,2,0,2,90,0,2.306451613,0.029373413,0.61,31,136,0
308,0,3,94961,1,8,2,6,1,1,60,0,3.151960784,0.044060119,0.68,86,265,1
309,3,0,94964,0,9,2,3,0,0,60,0,2.287356322,0.013588635,0.396666667,12,79,0
310,5,1,95746,1,0,0,7,0,1,60,0,2.744680851,0.008784572,0.7925,27,266,1
311,2,2,95906,0,1,0,4,0,0,120,0,3.916981132,0.07116876,0.945,72,234,1
312,6,1,96117,0,3,0,2,1,0,30,0,2.864864865,0.007206094,0.716666667,31,222,1
313,6,2,96423,0,7,2,8,0,0,30,0,3.6625,0.020039805,0.7475,43,241,1
314,1,1,96475,1,7,2,5,0,0,180,0,2.239130435,0.014069041,0.848571429,27,166,1
315,2,2,96538,1,4,2,0,0,0,60,0,2.491525424,0.010019903,0.475,12,106,0
316,3,0,96592,0,3,1,1,0,0,60,0,2.609625668,0.033422552,0.82125,42,226,1
317,5,0,96729,1,3,0,3,0,1,120,0,4.695121951,0.132043099,0.86375,105,238,1
318,2,3,96874,0,7,2,5,0,0,90,0,2.411764706,0.011186604,0.763333333,30,87,0
319,3,3,96874,0,7,2,5,0,0,90,0,1.776119403,0.008098277,0,30,87,0
320,1,2,97006,0,0,0,5,1,1,60,0,2.304347826,0.007206094,0.87,17,232,1
321,1,0,97154,0,4,0,1,0,0,60,0,2.941798942,0.038089356,0.895,37,227,1
322,1,1,97567,0,10,1,6,1,0,60,0,3.448275862,0.020520211,0.915714286,30,240,1
323,1,1,98268,0,6,1,6,1,0,60,0,3.248447205,0.035824583,0.767142857,62,242,1
324,1,0,98313,0,6,1,2,1,0,60,0,2.064516129,0.004323657,0.774285714,10,206,1
325,1,1,98720,0,3,2,1,1,0,60,1,2.67961165,0.018873104,0.7,34,198,1
326,1,3,98842,0,8,2,9,0,0,60,0,2.46875,0.005353099,0.673333333,14,219,1
327,3,3,99075,1,8,0,2,0,0,60,0,2.131367292,0.054491799,0.565,91,259,0
328,5,2,99670,0,5,2,0,0,0,90,0,5.080519481,0.134170613,0.927142857,64,226,0
329,5,1,100064,0,11,0,0,1,0,60,0,3.599322799,0.218790749,0.9275,188,266,1
330,3,3,100561,1,0,2,6,0,1,60,0,2.119133574,0.040216869,0.78,108,242,0
331,0,1,100893,1,12,0,1,0,0,60,0,3.102040816,0.031226409,0.673333333,51,250,1
332,0,3,101116,0,0,2,5,1,0,60,0,3.027989822,0.081600439,0.79,115,269,1
333,5,3,101217,1,3,0,3,1,2,60,1,1.7,0.02326539,0.41,36,180,0
334,5,0,101306,1,3,0,1,1,0,120,0,2.996539792,0.059364491,0.49,34,109,0
335,5,1,101420,1,12,2,2,0,0,120,0,5.369186047,0.253448631,0.91875,132,243,1
336,0,1,101781,1,8,2,7,1,0,60,0,5.334710744,0.177132661,0.743333333,138,268,1
337,3,3,102221,0,6,1,4,1,0,60,0,2.990196078,0.041795347,0.8225,52,239,1
338,5,1,102343,1,0,0,5,0,0,60,0,4.206896552,0.175760071,0.777777778,132,265,1
339,0,1,102806,1,5,0,2,0,0,60,0,2.748768473,0.076521858,0.84,170,267,1
340,5,3,102854,1,7,2,3,0,0,60,0,3.301050175,0.19408414,0.9,195,260,1
341,1,2,103535,0,9,0,3,0,0,120,0,2.373493976,0.013451376,0.854285714,29,231,1
342,3,1,103800,1,10,0,3,0,0,90,0,1.486111111,0.007274724,0.66,32,261,1
343,1,3,103998,0,8,2,5,0,0,60,0,4.454545455,0.003294215,0,2,1,0
344,1,0,104054,0,7,2,8,1,0,120,0,3.673267327,0.07631597,0.941428571,94,237,1
345,5,1,104213,1,9,0,6,0,0,60,0,3.670761671,0.102463798,0.89,98,252,1
346,5,2,104316,1,3,0,6,0,0,60,0,2.228070175,0.060942969,0.805,51,197,0
347,0,1,104476,1,2,4,4,1,0,60,0,4.701402806,0.160936106,0.81,152,258,1
348,2,3,104480,1,4,3,9,0,0,120,0,2.615384615,0.006931576,0.913333333,18,212,0
349,3,1,104643,0,9,0,6,0,0,60,0,2.63562753,0.044609155,0.83,96,261,1
350,3,3,104772,1,9,0,6,1,1,60,0,4.223880597,0.01935351,0.635,68,192,0
351,2,3,105168,1,6,1,6,0,0,60,0,2.645714286,0.031706815,0.855,47,116,0
352,2,3,105413,1,9,1,6,1,0,100,0,2.528301887,0.027520417,0.8775,67,240,1
353,1,1,105527,0,6,1,3,1,0,120,0,2.787755102,0.046805298,0.822857143,84,249,1
354,1,1,105851,0,11,0,1,0,0,60,1,1.977941176,0.018392698,0.902,39,233,1
355,5,3,105939,1,4,0,6,0,0,60,0,3.651282051,0.097659735,0.82,97,240,1
356,1,3,106095,0,5,0,6,0,0,60,0,3.863636364,0.05826642,0.53,45,236,1
357,3,3,106553,0,12,2,3,0,0,60,0,2.039735099,0.021069247,0.8325,60,252,1
358,0,1,106577,1,1,2,1,0,0,60,0,3.52173913,0.027726306,0.546666667,42,253,1
359,1,1,106588,0,6,0,5,1,0,60,0,2.784313725,0.048658294,0.904285714,75,247,1
360,1,3,106793,1,0,0,5,1,0,60,0,2.347560976,0.026353716,0.626666667,27,199,0
361,5,1,107028,1,1,2,9,0,0,90,0,2.291304348,0.036099101,0.62625,39,234,0
362,5,1,107084,1,3,1,0,1,0,200,0,2.56741573,0.031295038,0.67,69,240,0
363,5,0,107162,0,8,0,6,1,0,60,0,4.4,0.187152563,0.888571429,106,232,1
364,2,2,107339,0,6,1,9,0,0,60,0,3.050295858,0.070688354,0.861428571,177,268,1
365,5,3,107455,1,2,1,4,0,0,120,0,2.972222222,0.04399149,0.686666667,59,222,0
366,0,3,107489,0,3,1,1,0,0,60,0,3.308996089,0.174112964,0.853333333,174,265,1
367,1,1,108118,0,8,0,8,1,0,60,0,3.235294118,0.018804475,0.89,23,236,1
368,4,3,108281,1,6,1,9,1,0,30,0,4.436873747,0.151877016,0.903333333,150,244,1
369,5,0,108330,1,11,0,2,1,1,60,0,3.841904762,0.138357011,0.646666667,103,239,1
370,1,0,108377,0,8,2,2,1,0,120,1,3.588028169,0.139798229,0.827142857,143,240,1
371,4,3,108497,1,9,2,0,0,0,60,0,3.177387914,0.111797406,0.85,121,269,1
372,1,0,108589,0,2,0,6,0,0,60,0,2.395973154,0.024432091,0.87,38,226,1
373,1,1,108760,0,3,2,2,1,3,60,0,3.847368421,0.050099513,0.793333333,49,243,0
374,3,1,108789,1,3,0,9,0,0,70,1,2.318181818,0.006931576,0.27,10,27,0
375,1,2,108799,0,6,4,8,1,0,75,0,2.524590164,0.021069247,0.85875,42,231,1
376,5,2,108822,1,8,2,7,1,0,60,0,4.444547996,0.327225311,0.92,154,237,1
377,0,3,108872,1,3,1,7,2,0,60,0,3.740740741,0.062315558,0.63,76,264,1
378,0,3,109155,0,8,1,8,0,0,60,0,3.487455197,0.133484318,0.696666667,130,261,1
379,1,3,109441,0,7,0,1,0,0,120,0,2.691275168,0.027451788,0.583333333,44,251,1
380,2,3,109577,1,5,0,6,0,0,120,0,7.512345679,0.083453435,0.751428571,79,239,0
381,1,0,109938,0,10,1,5,0,0,120,0,1.847133758,0.019833917,0.861428571,49,222,1
382,5,0,110085,1,2,2,0,0,1,310,0,2.948186528,0.038981539,0.62,49,222,0
383,5,0,110116,1,1,1,3,0,1,150,0,4.37029703,0.15139661,0.855714286,109,239,1
384,0,1,110175,1,0,1,7,1,0,60,0,2.751196172,0.039393315,0.65,68,242,1
385,3,0,110200,0,3,2,6,0,0,90,0,1.974358974,0.010500309,0.498333333,20,219,0
386,3,3,110524,1,2,2,4,1,0,60,0,1.987654321,0.033079404,0.84,77,246,1
387,3,3,110640,0,0,1,6,1,0,120,0,3.208121827,0.08667902,0.93,122,239,1
388,4,3,110789,0,1,2,7,0,0,60,0,4.719298246,0.055315352,0.755,32,235,1
389,1,0,110881,0,0,0,3,0,0,60,0,2.203921569,0.038501132,0.760833333,160,261,1
390,1,3,110911,0,6,2,7,0,0,60,0,2.857142857,0.017775033,0.833333333,33,201,1
391,3,0,111113,1,4,2,2,0,0,60,0,2.033898305,0.02463798,0.3375,36,188,0
392,3,1,111360,1,11,1,2,0,3,60,0,1.791666667,0.008784572,0.454285714,71,233,0
393,0,3,111512,1,10,0,3,0,0,60,0,3.06993007,0.030059708,0,11,34,0
394,5,1,111678,1,9,2,1,1,0,60,0,1.333333333,0.000205888,0,1,0,0
395,3,1,111926,1,0,2,2,0,1,60,0,2.795302013,0.057099719,0.8,111,252,0
396,3,3,111926,1,0,2,2,0,2,60,0,2.742424242,0.037197172,0,111,252,1
397,1,1,111942,0,9,0,6,1,0,120,0,2.619195046,0.057991902,0.865714286,107,262,1
398,6,2,112441,0,11,0,0,0,0,30,0,3.671875,0.032187221,0.8175,36,216,1
399,2,3,112454,1,7,1,8,0,0,30,0,2.666666667,0.042207124,0.8375,81,241,1
400,0,1,113295,1,12,2,5,1,0,60,0,3.82885906,0.15654382,0.783333333,194,261,1
401,4,1,113698,1,9,2,5,0,0,30,0,3.114942529,0.018529957,0.61,24,100,0
402,4,1,113824,1,0,2,8,0,0,120,1,4.981981982,0.037883467,0.76,33,174,0
403,5,1,114500,1,3,2,4,1,0,120,1,5.069767442,0.13458239,0.493333333,140,242,0
404,3,1,114558,1,4,2,5,0,0,60,0,2.207627119,0.071443278,0.715,131,253,1
405,5,0,115373,1,8,2,8,0,0,60,0,4.039399625,0.147690618,0.8325,125,240,1
406,1,2,115452,0,0,2,2,0,1,120,0,2.186440678,0.035344177,0.887142857,66,233,0
407,5,1,116290,1,8,0,4,0,1,120,0,2.396551724,0.009470867,0.84,8,32,0
408,6,2,116319,0,0,2,3,0,0,30,0,2.466666667,0.002470661,0.6,6,222,1
409,5,1,116499,1,6,2,4,1,0,60,0,1.418803419,0.011323862,0,10,22,0
410,2,2,116518,1,3,1,2,0,0,80,0,2.637096774,0.022373207,0.7825,56,234,1
411,5,3,116529,1,11,2,2,0,1,120,0,2,0.005284469,0.88,57,165,0
412,0,1,116541,1,10,1,0,0,0,60,0,4.11026616,0.074119827,0.673333333,108,242,1
413,1,0,116603,0,6,1,1,1,0,60,0,2.756410256,0.044197378,0.89,82,240,1
414,1,3,116606,1,1,0,4,1,0,60,0,2.14953271,0.015716149,0.363333333,39,237,1
415,5,2,116621,1,4,0,3,0,0,60,0,4.361678005,0.26394894,0.9075,193,241,1
416,0,1,116692,1,0,0,6,1,0,60,0,3.964125561,0.060599822,0.736666667,93,228,1
417,5,1,116808,1,6,1,7,2,0,60,0,5.17076326,0.54855535,0.945,216,268,1
418,1,0,117071,1,3,0,3,1,0,60,0,3.083333333,0.005009951,0.73,5,17,0
419,4,1,117197,0,8,0,3,0,0,130,0,4.082644628,0.033834328,0.876666667,46,243,1
420,2,2,117232,1,2,0,1,0,0,90,0,2.875555556,0.044334637,0.786,147,268,1
421,5,1,117232,1,2,0,1,0,0,90,0,2.728522337,0.054423169,0,147,268,1
422,3,2,117281,1,8,0,6,0,0,60,0,2.652298851,0.063276371,0.8425,88,228,1
423,3,2,117435,1,9,2,2,0,1,60,1,1,0,0.667777778,55,170,0
424,5,2,117510,1,0,0,1,0,0,90,0,3.709388972,0.17075012,0.92375,140,241,1
425,1,3,117544,0,9,2,7,1,0,60,0,3.816371681,0.118317205,0.79,130,246,1
426,1,3,117545,0,10,2,9,0,4,120,0,4.510204082,0.030265596,0.91,14,93,0
427,5,2,117550,1,7,2,1,0,0,60,0,2.597938144,0.017225997,0,15,35,0
428,1,2,117699,0,8,0,3,0,0,120,0,1.913294798,0.022647725,0.885714286,57,232,1
429,2,2,118098,1,1,1,5,0,0,30,0,5.118421053,0.026628234,0.3625,18,191,0
430,1,3,118213,0,3,1,1,1,0,60,0,1.545454545,0.001098072,0.286666667,4,166,0
431,6,2,118474,1,0,0,5,0,1,60,0,2.768421053,0.017980921,0.8875,38,221,1
432,5,0,118668,1,0,1,3,1,0,60,0,3.689655172,0.102738316,0.7125,82,239,1
433,0,1,118983,1,1,1,2,0,0,120,0,2.602564103,0.013863153,0.67,27,268,1
434,5,0,119353,1,4,0,2,1,0,60,0,3.859618718,0.152769199,0.866666667,138,228,1
435,6,2,119444,0,1,2,1,0,0,30,0,4.339622642,0.015716149,0.355,34,223,1
436,1,2,119471,0,1,2,0,1,1,120,0,2.062200957,0.029510672,0.661428571,75,212,0
437,5,3,119865,1,9,0,2,0,0,60,0,3.072892938,0.092512525,0.9,113,269,1
438,1,1,119898,0,11,2,2,0,2,60,0,1.980769231,0.007000206,0.761428571,16,242,1
439,2,3,120236,1,1,0,2,0,0,100,0,4.411214953,0.06471759,0.5675,77,262,0
440,1,0,120994,0,3,2,2,1,0,70,1,3.192488263,0.04659941,0.925,34,193,0
441,3,1,120999,1,0,2,7,0,1,60,0,1.808988764,0.010980715,0.7175,62,247,1
442,3,0,121000,0,10,2,3,0,0,270,1,2.408450704,0.023402649,0.355,20,72,0
443,6,2,122337,0,3,2,6,1,0,30,0,2.825301205,0.032118592,0.643333333,37,213,0
444,2,2,122392,1,3,0,9,1,0,60,0,2.267676768,0.030746002,0.51,63,237,1
445,6,1,122459,0,0,2,3,0,0,90,0,2.869565217,0.008990461,0.65,19,213,1
446,6,1,122636,0,7,2,9,0,0,30,0,2.658536585,0.007411983,0.45,16,185,0
447,3,1,122739,1,12,0,2,0,0,60,0,2.097435897,0.028000824,0.42,44,170,0
448,6,1,122846,0,12,2,0,0,0,30,0,3.404411765,0.031706815,0.575,58,235,1
449,6,1,122928,0,0,2,5,1,0,30,0,2,0.000480406,0.62,8,198,0
450,3,3,123183,1,10,1,4,1,0,60,0,2.933549433,0.12415071,0.953333333,181,262,1
451,1,2,123270,0,5,2,4,1,0,60,0,2.788461538,0.009882644,0.655,15,105,0
452,1,2,123462,1,6,1,7,0,1,120,0,2.428571429,0.053599616,0.808571429,60,219,1
453,3,1,123497,1,0,0,6,0,1,60,0,2.344339623,0.034040217,0.755,30,67,0
454,2,3,123598,1,6,0,4,0,1,60,1,3.942857143,0.028343971,0.79,147,250,1
455,3,1,123598,1,6,0,4,0,0,90,1,2.074626866,0.028549859,0,147,250,1
456,1,1,123716,1,4,2,9,0,0,90,0,1.99047619,0.042962048,0.83,144,252,1
457,1,0,123860,0,0,0,6,1,0,60,1,1.997326203,0.051197584,0.767142857,89,228,1
458,3,1,124006,0,6,0,2,0,1,70,1,2.31640625,0.040628646,0.73,37,230,1
459,3,2,124134,0,3,1,1,0,1,60,1,2.186746988,0.074668863,0.9625,88,146,0
460,2,2,124193,1,0,1,3,1,0,30,0,2.384937238,0.039050168,0.925,72,240,1
461,5,1,124379,0,10,0,3,0,1,90,0,2.929824561,0.011392492,0,5,18,0
462,1,1,124909,1,12,2,3,1,0,60,0,2.167076167,0.060462563,0.785714286,160,267,1
463,6,2,124944,1,5,1,4,1,0,30,0,3.202453988,0.035755954,0.85,60,238,1
464,0,3,125018,1,8,1,6,1,0,60,0,3.899280576,0.111522888,0.666666667,118,262,1
465,1,2,125055,0,1,0,0,0,0,60,1,3.118721461,0.046805298,0.798333333,55,229,1
466,5,3,125063,1,3,2,5,1,0,60,0,3.81671159,0.097110699,0.8125,116,241,0
467,1,3,125535,0,6,0,2,1,2,120,0,1.738461538,0.007686501,0.303333333,27,257,1
468,5,0,125996,1,5,0,4,0,0,60,0,4.497596154,0.128337108,0.787142857,71,236,1
469,5,0,126088,1,3,1,2,1,1,120,0,2.759493671,0.044815044,0.513333333,64,235,0
470,1,0,126322,0,6,0,9,1,1,60,0,2.961290323,0.031432297,0.818,52,239,1
471,2,2,126394,1,10,0,8,0,0,120,0,3.88976378,0.067737286,0.905,155,256,1
472,3,1,126394,1,10,0,8,0,0,120,0,3.60915493,0.070276577,0,155,256,1
473,2,2,126395,1,3,0,1,0,0,30,1,2.953571429,0.056687942,0.543333333,77,241,1
474,1,0,126411,0,11,2,0,0,2,60,1,1.785714286,0.001647107,1,7,44,0
475,4,3,126450,1,5,0,1,0,0,60,0,3.485411141,0.090110493,0.803333333,109,257,1
476,1,2,126608,1,10,0,3,0,0,60,0,2.771428571,0.019902546,0.672857143,33,231,1
477,1,2,126713,0,3,0,0,0,0,120,0,2.088235294,0.014549448,0.764285714,50,213,1
478,1,3,126769,0,11,2,0,0,1,60,0,3.699530516,0.054011392,0.7,81,255,1
479,1,3,126800,0,1,0,5,1,0,120,0,3.600706714,0.0698648,0.51,82,260,1
480,3,2,127580,0,8,2,4,0,0,60,0,2.743467933,0.158465445,0.81,160,238,1
481,0,1,127582,0,1,0,3,0,0,180,0,2.822916667,0.055727129,0.686666667,86,240,1
482,5,1,127642,0,12,0,1,1,1,120,0,3.592592593,0.066501956,0.843333333,63,264,1
483,3,1,127988,1,12,0,7,0,0,150,0,1.372340426,0.008784572,0.685,30,235,1
484,5,2,128132,1,3,0,7,0,0,60,0,3.696356275,0.062590076,0.8125,52,213,1
485,5,0,128142,1,9,0,4,1,0,60,0,3.90389016,0.117013245,0.69125,55,126,0
486,1,1,128386,1,8,2,2,1,0,60,0,1.941176471,0.004460916,0.883333333,12,94,0
487,2,3,128510,0,6,2,4,0,1,120,0,2.447368421,0.019078993,0.818,81,244,1
488,3,1,128656,0,4,0,9,0,0,60,0,2.717557252,0.024363462,0.823333333,16,233,1
489,3,0,128678,0,3,0,3,1,1,90,0,2.748743719,0.03747169,0.462857143,55,215,0
490,1,1,128889,0,8,0,8,1,1,120,0,5.878914405,0.386452543,0.807142857,239,268,1
491,4,1,128929,0,4,0,9,0,0,145,0,3.82464455,0.055315352,0.956666667,65,231,1
492,3,1,128965,1,9,0,5,2,1,60,0,2.212389381,0.017088738,0.656666667,43,235,1
493,5,2,128968,1,12,0,2,1,0,60,0,3.890080429,0.099512731,0.86,115,240,1
494,4,2,128971,1,1,1,7,0,0,30,0,3.625429553,0.072335461,0.86,93,233,1
495,2,2,129878,1,1,2,3,1,0,45,0,2.51,0.017157367,0.196666667,20,115,0
496,5,3,129907,1,0,1,8,1,0,60,0,5.051502146,0.161485142,0.89,73,234,1
497,3,0,130003,0,0,2,0,0,2,60,0,2.350515464,0.01557889,0.788,23,173,0
498,1,2,130013,0,0,0,1,0,0,60,1,2.253968254,0.009676755,0.795714286,25,214,1
499,0,3,130034,0,0,0,5,1,0,60,0,3.240740741,0.084002471,0.813333333,94,247,1
500,5,0,130403,0,3,2,1,1,0,60,0,4.417664671,0.202456935,0.671428571,148,234,1
501,5,3,130409,1,7,2,1,0,0,60,1,3.341772152,0.01804955,0.61,55,244,1
502,3,1,130467,1,11,0,6,0,0,60,0,2.735191638,0.053805504,0.71,92,256,1
503,0,3,130547,0,8,0,6,1,0,60,0,3.627802691,0.055452611,0.54,75,253,1
504,0,3,130636,1,7,0,9,0,0,60,0,2.425531915,0.01557889,0.603333333,17,261,1
505,5,1,130658,1,9,0,5,2,0,60,0,4.592307692,0.163818544,0.71375,105,231,1
506,3,1,130671,0,11,2,6,0,0,60,0,2.840304183,0.051197584,0.77,84,234,1
507,3,1,130837,1,6,0,9,0,0,60,1,2.0625,0.004460916,0,3,3,0
508,1,1,131051,0,6,2,5,0,3,60,0,2.055335968,0.035618695,0.89,106,263,1
509,2,2,131145,1,9,0,3,0,0,90,0,2.978142077,0.112140553,0.870833333,238,219,1
510,3,0,131145,1,9,0,3,0,0,60,0,3.093457944,0.158945851,0,238,219,1
511,3,3,131152,1,12,0,8,0,0,120,0,2.382608696,0.018735845,0.8575,34,247,0
512,2,3,131222,1,8,0,8,1,0,60,0,3.391549296,0.082561252,0.83625,173,260,1
513,3,1,131222,1,8,0,8,0,0,60,0,2.831381733,0.082904399,0,173,260,1
514,5,2,131538,1,11,0,6,0,0,60,0,4.092651757,0.087845721,0.87,94,232,1
515,5,3,131597,1,6,0,3,0,0,430,0,4.301333333,0.110630705,0.86,141,253,1
516,3,3,131612,1,12,0,2,0,0,60,0,2.617486339,0.065678402,0.8925,132,258,1
517,2,3,131663,1,6,0,3,0,1,30,0,1.705882353,0.00391188,0,3,25,0
518,4,3,131776,0,7,0,4,0,0,60,0,3.324561404,0.051952508,0.893333333,70,256,1
519,6,2,131820,0,11,2,1,0,0,30,0,2.581395349,0.007549242,0.875,12,154,0
520,2,3,131933,1,6,4,5,1,1,30,0,6.320754717,0.022922243,0.8375,64,258,1
521,4,1,132123,1,7,1,8,0,0,60,0,3.402298851,0.040560016,0.896666667,66,248,1
522,3,3,132157,1,3,0,7,1,0,60,1,1.758139535,0.02587331,0.697777778,181,224,0
523,5,2,132157,1,3,0,7,1,0,60,1,2.852054795,0.071374648,0,181,224,1
524,3,1,132401,1,12,2,6,0,0,60,0,2.433234421,0.056207536,0.906666667,57,241,0
525,5,3,132475,0,6,1,1,0,0,60,0,3.453125,0.151602498,0.724,125,242,1
526,5,2,132477,1,3,2,1,0,0,60,1,3.10483871,0.026353716,0.763333333,36,226,1
527,3,3,132511,0,0,0,0,0,0,120,0,2.771428571,0.026559605,0.6775,39,156,0
528,1,3,132924,0,9,2,9,1,0,60,0,2.1,0.001372589,0.383333333,5,76,0
529,6,3,132932,0,9,2,5,1,0,30,1,4.848484848,0.021892801,0.55,37,235,1
530,1,2,132972,0,3,2,1,0,0,240,0,2.369565217,0.007411983,0.815,17,220,1
531,5,1,133019,1,10,2,2,0,0,60,0,3.508943089,0.148033766,0.79625,139,231,1
532,6,2,133068,1,0,0,4,1,0,60,0,3.486910995,0.045638597,0.89,77,236,1
533,2,2,133104,1,3,2,9,0,0,120,1,3.238410596,0.033491181,0.875,129,224,1
534,5,2,133104,1,3,2,9,0,0,120,1,4.184818482,0.086953538,0,129,224,1
535,1,0,133155,0,12,1,4,1,0,60,0,5.152173913,0.064992108,0.921428571,61,238,1
536,5,1,133185,1,0,0,4,0,0,120,0,4.314,0.147965136,0.85125,100,248,1
537,3,3,133365,0,1,0,9,1,0,60,0,2.288643533,0.099512731,0.85,124,258,1
538,5,1,133718,1,5,2,2,0,0,60,0,3.128342246,0.04007961,0.69,24,52,0
539,1,0,133748,0,6,2,0,1,0,70,0,2.466257669,0.027520417,0.8,40,142,0
540,0,3,133816,0,8,0,6,1,0,60,0,4.741747573,0.167524535,0.64,123,257,1
541,0,3,133922,1,4,2,0,0,0,60,0,2.518518519,0.02326539,0.81,53,242,1
542,3,0,134025,1,3,0,5,0,0,60,0,2.568376068,0.082423993,0.891666667,184,239,1
543,6,2,134123,0,11,2,9,1,0,30,0,4.2125,0.023059502,0.85,42,229,1
544,0,1,134143,0,7,0,8,1,0,60,0,5.840740741,0.108160044,0.85,133,268,1
545,3,0,134188,1,9,0,3,0,0,60,0,2.445714286,0.058678196,0.78375,125,231,1
546,3,3,134243,0,0,0,7,0,0,90,0,2.608602151,0.083178917,0.7625,198,254,1
547,3,0,134336,1,6,0,7,0,0,60,0,2.059259259,0.019010363,0.74625,35,115,0
548,1,1,134563,0,6,2,1,0,2,60,0,6.092657343,0.239105072,0.883333333,178,266,1
549,5,0,134578,1,4,2,5,0,1,120,0,3.557692308,0.012627822,0,4,13,0
550,5,2,134847,1,6,1,2,0,1,120,0,4.47761194,0.020520211,0.786666667,34,232,1
551,3,3,134920,0,8,0,4,0,0,60,0,1.855855856,0.014069041,0.565,21,239,0
552,5,0,135075,1,0,0,7,1,0,60,0,3.632352941,0.101640244,0.83625,103,223,1
553,5,3,135280,1,4,2,1,0,0,120,0,3.752747253,0.093679226,0.896666667,58,241,1
554,2,2,135330,1,6,1,8,1,0,60,0,2.880952381,0.016539702,0.64,18,49,0
555,4,2,135330,1,6,1,8,1,0,60,0,5.114035088,0.039942351,0,18,49,0
556,6,1,135331,0,4,0,1,0,0,30,1,1.846153846,0.001578478,0,3,18,0
557,3,1,135385,0,0,0,1,1,0,60,0,3.410041841,0.111797406,0.5575,131,256,1
558,0,3,135400,0,7,2,8,1,1,60,1,3.86440678,0.01557889,0.566,42,233,1
559,4,3,135763,1,1,0,8,1,1,40,0,4.898876404,0.029853819,0.766666667,34,233,1
560,5,2,136054,0,4,1,5,0,0,90,0,2.308571429,0.055383982,0.775,99,241,1
561,3,3,136135,1,0,0,5,0,2,90,0,2.954285714,0.035412806,0.795,74,256,1
562,3,3,136793,1,12,1,5,0,1,60,0,2.378640777,0.033559811,0.65,44,243,1
563,5,1,136894,1,11,0,3,0,0,90,1,4.207039337,0.139386453,0.731428571,89,236,1
564,5,3,136944,1,6,0,3,0,1,90,0,3.819047619,0.027451788,0.8325,61,269,1
565,2,3,137281,0,8,0,3,1,0,180,0,5.114427861,0.070482465,0.605,35,255,0
566,3,0,137603,1,10,4,7,1,0,60,0,2.48,0.068011804,0.79,118,235,1
567,0,1,137873,1,9,0,3,1,0,60,0,3.955967555,0.234232379,0.786666667,188,250,1
568,3,2,138204,1,0,0,5,0,0,60,0,2.219512195,0.012421934,0.8,12,81,0
569,1,1,138289,0,1,2,3,0,0,60,0,2.621428571,0.025118386,0.767142857,35,226,0
570,3,2,138416,1,4,2,9,0,0,60,0,2.5,0.040765905,0.7275,81,237,1
571,6,1,138710,1,1,0,5,0,0,30,0,3.1,0.016951479,0.225,32,236,1
572,3,3,138715,1,7,0,0,0,1,60,0,1.666666667,0.000617665,0.735714286,47,187,0
573,2,3,138861,1,3,1,9,0,0,90,0,3.270072993,0.030677373,0.95,59,247,1
574,1,1,138920,0,10,2,0,0,1,60,0,2.78343949,0.029922449,0.778,29,124,0
575,2,3,138997,1,6,0,5,0,0,45,0,2.283950617,0.012627822,0.48,52,249,0
576,0,3,139033,1,7,0,8,1,0,60,0,2.936170213,0.028343971,0.59,58,269,0
577,5,1,139190,1,1,2,4,0,0,150,0,4.704225352,0.137464827,0.87625,109,260,1
578,5,3,139206,1,10,2,2,0,0,60,0,4.457337884,0.179191545,0.865,147,260,1
579,5,1,139278,1,12,2,0,1,0,60,0,3.776978417,0.108022785,0.895,57,234,0
580,6,2,139329,0,0,2,2,0,1,60,1,2.949494949,0.019971176,0.703333333,66,225,1
581,3,2,139455,0,11,2,2,0,2,60,0,1.71641791,0.00782376,0,3,14,0
582,1,1,139549,0,6,2,3,0,1,60,1,2.586206897,0.015373001,0.626666667,26,251,1
