,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,times,distance,max_dist,res
278,1,1,227416,1,7,0,2,0,0,60,0,2.909090909,0.004323657,0.707142857,5,166,54,0
279,2,2,227752,0,12,2,0,1,0,30,0,4.653061224,0.078168966,0.645,94,241,18,0
280,0,1,228082,1,3,1,5,0,0,60,0,1.866666667,0.009539496,0.676666667,35,243,42,1
281,5,2,228138,1,11,2,2,0,0,60,0,3.308707124,0.085992725,0.8125,59,227,38,1
282,0,1,228222,1,1,2,4,0,0,60,0,2.660377358,0.019284881,0.61,38,243,25,1
283,3,0,228242,0,0,1,3,0,1,145,0,2.179245283,0.063345,0.76375,65,144,14,0
284,0,3,228383,1,12,1,4,0,0,60,0,4.6125,0.101228468,0.696666667,89,258,16,1
285,5,1,228695,1,1,0,3,0,0,120,0,2.960451977,0.035893213,0.668571429,72,235,21,1
286,5,0,228703,1,0,0,8,0,0,60,0,4.623089983,0.186809416,0.83125,108,240,14,1
287,3,2,228775,1,4,2,4,0,0,60,0,2.449086162,0.064305813,0.6325,74,129,9,0
288,3,0,229057,0,3,2,1,0,3,120,0,2.391304348,0.015029854,0.3,10,114,37,0
289,5,1,229417,1,5,2,1,0,0,60,0,2.466666667,0.030402855,0.58,18,56,14,0
290,2,2,229499,1,1,0,4,0,0,90,0,3.363636364,0.002470661,0,2,-12,0,0
291,5,1,231024,1,8,2,7,1,0,60,1,3.311864407,0.066982362,0.52,76,256,52,1
292,4,2,231339,0,6,4,7,0,0,60,0,3.257425743,0.090247752,0,118,226,39,1
293,5,2,232286,1,12,2,9,0,0,150,1,4.023312883,0.224967401,0.697777778,175,241,7,1
294,6,3,232480,0,3,2,3,1,0,30,0,3.178571429,0.006039393,0.9,12,152,43,0
295,1,2,233095,0,11,0,4,0,0,60,0,2.637931034,0.010431679,0.79,19,203,31,1
296,1,2,233102,0,7,2,2,0,1,240,0,2.369565217,0.037334431,0.911666667,83,234,28,1
297,6,1,233153,0,7,2,4,0,0,150,0,2.958677686,0.024500721,0.883333333,66,254,23,1
298,4,3,233335,1,12,0,0,0,0,30,1,3.990936556,0.0905909,0.81,70,235,18,1
299,1,1,233752,0,5,2,5,1,0,60,0,4.94017094,0.317274037,0.85,256,268,6,1
300,3,3,233868,1,8,1,2,0,1,60,0,2.823529412,0.003225585,0.468,34,81,25,0
301,1,1,233957,0,8,0,7,0,0,60,0,2.921568627,0.010157161,0.916,24,234,27,0
302,4,1,234311,1,6,0,1,0,0,60,0,3.858131488,0.076453229,0,85,250,21,1
303,3,1,234406,0,6,1,5,0,0,75,0,2.389423077,0.034040217,0.7575,75,234,21,1
304,5,2,234796,1,3,0,2,0,0,180,0,3.223642173,0.069178505,0.755,68,241,16,1
305,1,3,235371,1,0,0,7,0,0,60,0,1.648148148,0.006039393,0.483333333,24,251,41,1
306,3,0,235492,1,4,0,4,1,0,60,0,2.930434783,0.023059502,0.92,17,56,12,0
307,5,3,235971,1,11,0,9,0,0,60,0,3.254929577,0.158534075,0.894285714,180,269,7,1
308,5,3,236090,0,0,2,4,0,0,180,0,4.042232278,0.183858349,0.717142857,117,260,49,0
309,2,2,236205,1,2,1,3,1,0,30,0,3.28515625,0.115366138,0.795,124,230,21,1
310,3,0,236498,0,12,1,2,0,0,60,0,2.082706767,0.05696246,0.70875,91,228,11,0
311,5,0,236844,1,5,0,4,1,0,60,0,2.875536481,0.045913115,0.763333333,107,236,13,1
312,3,1,237808,1,0,2,8,1,0,60,0,2.595588235,0.024157573,0.56,17,65,11,0
313,1,0,237913,0,5,0,1,0,1,60,0,3.331632653,0.089561458,0.83,180,262,74,0
314,4,2,237934,1,6,1,7,0,0,60,0,2.85,0.00384325,0,9,33,24,0
315,6,3,239751,0,1,2,9,1,1,30,0,2.544303797,0.013725894,0.725,40,228,33,1
316,0,1,240712,1,3,1,7,0,0,80,0,2.703125,0.011804269,0.81,26,215,54,1
317,1,1,240993,0,1,0,2,1,0,60,1,2.187311178,0.049619106,0.876666667,132,256,14,1
318,5,1,241039,1,11,2,3,1,0,60,0,3.518847007,0.108846339,0.762,108,264,14,1
319,4,3,241728,1,11,0,1,0,0,30,0,4.453166815,0.342529682,0.983333333,201,269,17,1
320,0,1,241729,0,1,1,5,1,0,60,0,3.090909091,0.05826642,0.56,114,260,17,0
321,3,0,241922,0,5,1,1,0,0,60,0,2.151394422,0.074051198,0.485,110,235,12,1
322,1,2,242390,0,3,2,9,0,1,60,0,1.826666667,0.009333608,0.8,23,128,43,0
323,2,3,242636,1,11,0,3,0,0,120,0,5.4,0.007343353,0,7,-14,28,0
324,2,3,242778,1,6,1,8,1,1,30,0,2.882352941,0.020108435,0.58875,94,235,173,0
325,2,3,243358,0,6,0,3,0,0,90,0,3.833333333,0.017294626,0.6725,38,242,28,1
326,5,0,243600,1,3,2,2,0,0,60,0,3.597560976,0.040422758,0.815,19,162,39,0
327,3,1,244738,1,3,0,3,0,0,60,0,2.222958057,0.069041246,0,162,257,23,1
328,5,2,244961,0,1,0,4,0,0,60,0,3.038240918,0.108983598,0.7975,87,227,18,1
329,2,3,245217,1,1,0,4,0,1,250,0,2.310679612,0.016265184,0.532857143,62,207,28,0
330,2,3,245600,1,4,0,6,0,0,120,0,2.265625,0.019833917,0.99,56,222,25,1
331,6,2,245802,0,7,0,9,1,0,30,1,2.803738318,0.020520211,0.716666667,44,223,24,1
332,1,0,247267,1,7,2,6,0,0,60,0,2.341040462,0.027726306,0.861666667,37,226,35,0
333,1,1,247902,0,11,2,1,0,2,120,0,2.319018405,0.02587331,0.761428571,54,261,34,1
334,5,2,247940,1,5,2,2,0,5,180,0,2.884615385,0.005078581,0,9,50,42,0
335,1,1,248653,1,3,0,3,0,0,120,0,3.540425532,0.057031089,0.941428571,74,257,29,1
336,3,1,248695,0,5,0,1,0,0,60,0,3.085714286,0.044403267,0.605,79,234,24,0
337,1,1,248716,0,4,1,7,1,0,60,0,2.230769231,0.023814426,0.715714286,73,266,20,1
338,3,3,249359,1,6,2,4,0,0,90,0,2.537735849,0.018392698,0.7825,25,239,54,1
339,5,0,249362,1,2,1,2,1,0,60,0,5.072681704,0.277743463,0.8725,172,239,8,1
340,5,1,249750,0,6,1,9,0,0,90,0,2.467320261,0.05174662,0.746,70,245,31,1
341,4,1,250047,1,6,1,2,1,0,90,0,5.439252336,0.239585478,0.893333333,119,268,19,1
342,2,2,250092,1,5,0,3,0,0,60,0,2.125,0.001098072,0,7,33,27,0
343,3,1,250163,0,0,0,3,1,0,60,0,2.543037975,0.137807975,0.87,154,255,13,1
344,5,1,251405,1,9,0,4,0,1,60,0,4.36977492,0.09319882,0.8675,69,256,22,1
345,5,0,252041,1,8,2,9,1,0,150,0,4.437751004,0.151602498,0.745714286,107,201,13,0
346,5,0,254325,1,0,1,7,1,0,60,0,3.922404372,0.246242537,0.7175,156,235,7,0
347,5,0,254463,0,5,0,2,0,0,60,0,2.92173913,0.092169378,0.685,119,221,9,1
348,0,3,254625,1,10,0,1,1,0,60,0,3.343163539,0.085512319,0.823333333,104,262,17,1
349,5,0,255344,0,3,0,1,0,0,60,0,2.919148936,0.141170819,0.72,138,236,9,1
350,5,2,256740,0,10,1,6,1,0,120,0,3.01618929,0.166151946,0.705,139,240,13,1
351,0,1,256815,1,5,1,9,0,0,120,0,3.221105528,0.04392286,0.75,136,262,21,1
352,5,1,257887,1,2,1,9,0,0,60,0,3.382550336,0.069109876,0,156,254,37,1
353,1,1,258035,0,5,1,7,1,0,60,0,2.863070539,0.094640038,0.847142857,107,251,12,1
354,1,3,258840,0,3,0,2,0,1,60,0,2.793103448,0.022167319,0.483333333,52,242,30,1
355,3,3,260077,1,10,0,8,0,1,60,0,2.497777778,0.038501132,0.745,66,258,25,1
356,1,3,260216,0,5,2,1,0,1,60,0,2,0.002676549,0.703333333,4,133,116,0
357,2,2,261265,1,0,2,6,0,0,120,0,5.618090452,0.076659117,0.683333333,83,227,37,0
358,5,2,261265,1,0,2,6,0,0,120,0,2.882075472,0.041863976,0,83,227,37,1
359,6,2,261342,1,5,2,9,0,0,30,0,2.958333333,0.004804063,0.615,16,224,56,1
360,5,1,262403,0,8,0,5,0,0,120,0,4.96875,0.15270057,0.633333333,156,265,13,1
361,1,0,262454,0,8,0,3,0,1,120,1,2.00862069,0.015922037,0.742857143,41,240,46,0
362,6,3,263341,1,5,2,9,0,0,30,0,2.506122449,0.042069865,0.833333333,92,231,18,1
363,1,1,264152,0,10,0,2,0,1,120,0,4.702803738,0.172603116,0.708333333,164,264,9,1
364,3,2,264723,1,1,2,0,0,0,60,0,3.050420168,0.124493858,0.845,84,228,41,1
365,2,3,264845,0,11,1,5,2,0,30,0,2.99537037,0.044334637,0.3775,58,268,24,0
366,5,3,265497,1,5,1,0,0,0,60,0,3.489711934,0.058129161,0.933333333,66,264,39,1
367,5,0,265855,0,6,2,3,1,0,60,0,5.246389125,0.423718345,0.79375,169,239,17,1
368,5,0,266559,1,5,0,0,0,1,240,0,2.466666667,0.012627822,0.7,8,21,9,0
369,1,1,266564,0,8,0,7,1,0,120,0,2.164705882,0.012559193,0.838333333,38,265,37,1
370,3,3,267118,0,9,2,2,0,1,90,1,1,0.000137259,0.726666667,22,22,29,0
371,2,3,267619,1,12,2,9,1,0,90,0,3.098939929,0.060119415,0.73,150,269,13,0
372,1,0,267853,0,2,2,1,1,0,120,0,1,0.000274518,0,2,1,1,0
373,4,2,267961,1,6,2,8,0,1,60,0,4.554054054,0.069315764,0.905,43,135,25,0
374,5,1,268153,1,5,0,5,0,0,90,0,3.679924242,0.13327843,0.726666667,142,268,9,1
375,1,1,269082,0,7,1,8,0,2,60,0,2.48806366,0.064305813,0.952857143,148,259,11,1
376,1,1,269204,0,8,2,8,1,0,60,0,2.782369146,0.069247135,0.944285714,113,258,21,1
377,4,3,269220,1,11,2,6,0,0,60,1,4.705882353,0.060325304,0.86,63,233,22,1
378,2,3,269388,0,6,1,2,0,0,90,0,3.597484277,0.039187427,0.6425,45,254,27,0
379,1,0,270399,0,9,2,9,0,0,60,0,1.294117647,0.001441219,0,3,10,5,0
380,5,3,270421,0,11,0,3,0,2,90,0,3.125,0.023951685,0.833333333,45,257,39,1
381,3,3,270502,1,1,0,2,0,0,120,0,2.857142857,0.021892801,0.83,78,240,14,1
382,3,0,270814,0,0,1,8,1,0,90,0,2.222797927,0.11769954,0.90125,148,237,13,1
383,4,3,270988,1,8,1,5,0,0,60,0,3.248251748,0.063688148,0.85,71,262,28,1
384,1,2,271467,0,9,0,1,1,0,150,0,2.183098592,0.010568938,0,14,204,92,0
385,3,1,271526,1,8,1,7,1,2,60,0,1.941935484,0.020588841,0.566,61,250,22,1
386,5,1,273442,1,4,0,6,0,0,60,0,3.941729323,0.143847368,0.77125,137,268,10,1
387,5,1,274443,1,0,2,7,1,0,60,0,2.957482993,0.119278018,0.835,87,190,17,0
388,3,1,274712,1,3,1,6,1,2,60,0,2.038461538,0.003568732,0.71,3,135,89,0
389,6,3,275136,1,9,2,0,1,0,30,1,3.88,0.006588429,0.705,28,199,35,1
390,4,1,275162,1,9,1,2,1,0,55,0,3.472727273,0.078580743,0.815,45,125,30,0
391,0,3,275792,0,0,1,4,0,0,60,0,2.179487179,0.02326539,0.723333333,54,241,15,1
392,2,3,275882,1,7,0,7,1,0,60,0,1.666666667,0.000617665,0,2,7,7,0
393,6,3,276893,0,9,0,2,0,0,30,1,4.618181818,0.017363256,0.75,58,228,36,1
394,3,3,276935,0,8,2,8,1,0,60,0,3.216438356,0.080502368,0.915,154,261,11,1
395,1,0,277733,0,6,1,2,0,1,60,1,2.528,0.043305195,0.618571429,59,235,18,1
396,5,2,278155,0,8,2,8,1,0,90,0,4.537292818,0.225379178,0.885,185,241,7,1
397,5,3,278380,1,4,2,5,0,0,60,0,3.82295082,0.079953332,0.745,87,244,16,1
398,1,0,278447,0,7,0,5,0,0,60,0,2.132947977,0.025255645,0.864285714,53,228,21,1
399,5,1,278955,1,1,2,2,0,0,60,0,2.966666667,0.030471484,0.828,54,245,19,1
400,5,1,279085,1,3,1,7,1,0,60,0,4.106969206,0.173838446,0.811428571,155,265,23,1
401,5,3,279440,0,6,1,0,0,0,60,0,3.207423581,0.100748061,0.936666667,95,264,26,1
402,1,3,280152,0,7,0,4,0,0,60,0,3.304659498,0.063207741,0.57,74,237,12,1
403,3,0,281118,0,1,2,6,0,1,70,0,2.759090909,0.041589459,0.85375,60,226,41,1
404,5,1,281638,0,2,0,1,0,0,90,0,3.777310924,0.123327157,0.834,104,258,22,1
405,2,2,281801,1,10,4,7,1,0,30,0,3.633507853,0.047560222,0.9525,57,239,31,1
406,3,0,282193,1,5,3,1,0,1,120,0,2.619047619,0.075423787,0,198,236,24,1
407,5,1,282385,1,6,1,1,0,0,60,0,1.473684211,0.001852996,0,3,20,11,0
408,5,3,282849,1,5,0,0,0,0,60,0,5.07922272,0.233134308,0.815,123,264,27,1
409,6,2,282962,1,11,2,3,0,0,30,1,1,0.000137259,0.7,2,62,62,0
410,6,2,283035,1,11,2,6,1,0,30,0,3.203389831,0.01290234,0.75,9,93,56,0
411,1,2,283131,1,11,0,0,0,0,60,0,2.22754491,0.025461533,0.831428571,34,168,22,0
412,4,1,283133,1,1,1,4,0,0,120,0,4.962962963,0.09189486,0.936666667,75,255,19,1
413,1,2,283564,0,0,2,9,0,0,60,0,2.528497409,0.033422552,0.631428571,56,234,36,0
414,1,2,283978,0,9,0,1,1,5,150,1,2.210526316,0.002813808,0.8,4,77,36,0
415,1,3,284246,0,2,0,2,1,0,60,0,3.174358974,0.084894654,0.71,87,241,14,0
416,3,0,284326,0,10,2,4,0,0,150,0,2.16064257,0.036854025,0.58,25,37,4,0
417,1,1,285050,1,5,1,0,0,1,180,0,1.883561644,0.018804475,0.626,73,236,17,0
418,2,2,285170,1,3,0,9,1,0,60,0,12.23166023,0.21734953,0.808,119,224,44,1
419,4,2,285170,1,3,0,9,1,0,60,0,4.212435233,0.055727129,0,119,224,44,1
420,3,2,285412,1,4,2,2,0,0,60,0,2.277580071,0.087777091,0.558,94,240,17,1
421,1,3,285470,0,0,0,4,0,0,180,0,2.113636364,0.006313911,0.88,13,217,55,1
422,3,1,285557,1,6,0,8,0,0,60,0,2.191666667,0.036030471,0.68,47,255,27,1
423,1,2,285567,0,9,2,3,1,0,90,0,2.84502924,0.133484318,0.857142857,126,229,11,1
424,5,0,285996,1,11,2,3,0,0,60,0,3.973288815,0.163269508,0.891666667,129,201,8,0
425,1,3,286338,0,8,2,2,1,0,60,0,3.526315789,0.068903987,0.503333333,87,237,17,1
426,1,1,286402,0,12,0,6,1,0,60,0,2.567695962,0.074119827,0.845714286,119,266,14,1
427,3,2,286449,0,1,2,3,0,6,120,0,2.290909091,0.008578684,0.55,16,38,14,0
428,5,3,287258,1,6,0,5,1,0,60,0,3.870103093,0.128748885,0.792857143,130,263,12,1
429,1,1,287309,0,9,2,3,0,2,120,0,2.457627119,0.02978519,0.75,77,259,32,1
430,1,1,287679,0,10,0,5,1,0,60,0,3.343642612,0.066707844,0.796666667,66,260,32,1
431,3,1,287783,0,10,1,4,0,1,90,0,1.904580153,0.034177476,0.905,108,252,18,1
432,0,3,288994,1,6,0,2,0,0,120,0,4.466666667,0.009127719,0,4,18,9,0
433,2,3,289397,1,7,0,5,0,1,60,1,1.769230769,0.001509848,0.816666667,25,232,51,0
434,0,3,289449,1,1,1,8,1,0,60,0,3.094594595,0.062795965,0.763333333,95,269,27,1
435,2,3,290043,1,6,0,4,0,0,60,0,2.272727273,0.008510054,0.74,51,235,30,0
436,1,1,290089,1,3,2,3,0,0,120,0,2.277777778,0.050579919,0.807142857,117,267,11,1
437,0,1,290757,1,5,0,2,0,0,60,0,2.860465116,0.01681422,0.75,33,245,42,1
438,6,3,290854,0,6,0,9,1,0,30,0,3.658767773,0.052913321,0.803333333,60,228,18,1
439,1,0,291037,0,11,2,9,1,0,120,0,2.478723404,0.031912703,0.644285714,50,239,20,1
440,5,0,291159,1,0,2,5,0,1,60,0,4.79876161,0.212682726,0.558333333,60,149,7,0
441,1,1,291544,0,7,2,7,0,0,60,1,2.842105263,0.02587331,0.865714286,59,239,17,1
442,2,3,291674,0,11,0,9,0,0,30,0,3.314814815,0.049070071,0.915714286,115,237,16,1
443,5,1,291745,1,6,0,5,1,0,60,0,6.152592593,0.569967744,0.921428571,207,263,15,1
444,2,2,291805,0,10,1,9,0,0,30,0,2.904761905,0.025049756,0,49,226,47,1
445,1,2,291844,0,0,0,7,0,0,120,0,2.928571429,0.030883261,0.725,61,220,21,1
446,3,1,292694,0,12,0,6,0,1,180,0,1.936708861,0.031432297,0.7275,86,236,14,0
447,2,3,293162,1,6,0,6,0,0,90,0,2.732307692,0.060874339,0.745,140,241,14,1
448,4,2,293686,1,9,0,2,0,0,30,0,3.776785714,0.145082699,0,226,239,28,1
449,1,1,293712,0,1,0,3,0,0,60,0,2.415929204,0.018667216,0.835714286,39,263,40,1
450,3,1,294364,1,11,2,9,0,0,60,0,3.416666667,0.095600851,0.8525,67,209,20,0
451,2,3,296725,0,6,4,4,0,0,210,0,3.41322314,0.028275341,0.8825,19,122,33,0
452,5,2,296904,1,0,2,3,0,0,60,0,4.68018018,0.071237389,0.7925,46,236,36,1
453,5,3,297341,0,1,0,9,0,0,120,1,3.001976285,0.104179535,0.93,76,242,29,1
454,1,0,297484,0,4,0,9,0,1,60,0,4.847593583,0.124356599,0.882857143,114,236,14,1
455,1,3,297806,0,1,2,3,1,0,60,0,3,0.008578684,0,4,25,13,0
456,4,1,297853,1,9,2,8,0,0,60,0,4.878688525,0.102052021,0.976666667,117,258,19,1
457,2,2,298040,0,8,1,7,1,0,30,0,3.680740741,0.340951204,0.906666667,232,231,35,1
458,6,1,298186,0,1,2,9,1,0,45,0,3.771428571,0.01804955,0.65,37,254,49,1
459,3,3,298777,1,5,0,3,0,1,120,0,2.762237762,0.027040011,0.8,52,204,28,0
460,1,2,299027,0,10,2,5,1,0,120,0,1.5,0.001578478,0,3,23,16,0
461,5,1,299281,1,4,0,3,0,1,60,0,4.303249097,0.163544026,0.778,164,243,7,1
462,3,1,299473,1,1,2,3,0,2,60,1,2.356060606,0.042618901,0.4125,115,248,12,0
463,4,3,299707,0,1,0,4,0,0,150,1,3.715025907,0.0491387,0.883333333,64,226,15,1
464,3,2,300592,1,11,0,0,0,0,90,0,2.328358209,0.021343765,0.697142857,106,235,33,1
465,1,1,301987,0,8,0,1,0,0,60,0,2.510869565,0.047491593,0.842857143,87,265,24,1
466,0,1,302302,0,0,0,3,0,0,60,0,3.12195122,0.035069659,0.586666667,23,175,46,0
467,3,3,303141,0,0,2,4,1,0,60,0,3.917394758,0.338411914,0.87,237,258,6,1
468,6,1,303165,0,12,2,9,1,0,30,0,3.763819095,0.051334843,0,121,229,28,1
469,1,1,303617,0,10,2,0,0,0,60,0,2.051020408,0.013725894,0.58,45,240,130,0
470,0,3,303985,0,6,1,6,0,1,60,0,3.287356322,0.019559399,0.686666667,24,243,60,1
471,6,2,304106,1,8,0,3,1,0,30,1,1.75,0.001852996,0,7,33,13,0
472,5,1,304240,1,7,0,7,0,0,90,0,2.898648649,0.029373413,0.7725,51,261,47,1
473,5,2,304500,1,10,1,3,0,0,60,0,3.390243902,0.009470867,0,6,23,11,0
474,5,1,304589,1,11,0,2,1,0,120,0,3.60857538,0.178985656,0.9575,160,251,15,1
475,4,1,305036,1,5,2,4,0,0,30,0,5.8,0.023814426,0.535,41,268,45,1
476,0,1,305152,1,5,0,6,0,0,60,0,3.735294118,0.008647313,0.64,10,199,88,0
477,3,1,305535,1,11,0,0,0,2,180,0,2.333333333,0.003774621,0.694,18,120,17,1
478,5,3,305659,1,7,0,7,0,0,90,0,2.938271605,0.032598998,0.88,55,227,40,1
479,0,1,306107,1,11,0,4,1,0,120,0,3.263157895,0.042481642,0.603333333,81,242,14,1
480,0,1,306466,1,0,0,8,1,0,60,0,3.736318408,0.051472102,0.823333333,104,268,21,1
481,0,3,306646,1,8,0,7,0,0,60,0,2.12195122,0.005902134,0.513333333,19,238,47,1
482,1,0,306886,0,8,2,8,0,0,150,0,1.753623188,0.008235536,0.764285714,20,174,22,1
483,0,1,307061,0,1,1,9,0,0,60,0,2.566666667,0.042207124,0.803333333,85,262,20,1
484,3,0,307158,0,6,2,1,0,0,90,1,2.375,0.018186809,0.516666667,24,75,16,0
485,3,0,307290,0,7,1,2,0,2,120,0,2.315789474,0.01804955,0.79,39,227,37,0
486,5,0,307689,0,7,0,2,1,0,90,0,4.016829052,0.311166015,0.9,180,240,16,1
487,3,1,308231,1,5,2,6,0,0,60,0,2.890625,0.025324274,0.54,28,66,8,0
488,1,1,308509,0,12,2,9,0,0,120,0,2.277777778,0.002745179,0,6,16,7,0
489,3,0,308589,1,9,0,1,0,3,120,0,1.966386555,0.015990666,0.49375,35,150,22,0
490,6,3,308807,1,0,0,4,0,0,120,0,2.76744186,0.016265184,0.916666667,40,231,51,1
491,1,0,309175,0,3,2,3,0,0,60,0,3.684210526,0.009539496,0.774285714,11,186,37,1
492,1,1,310933,0,10,2,4,0,1,60,0,1.872180451,0.017020108,0.783333333,36,256,39,1
493,0,3,311235,1,9,0,4,1,0,60,0,3.879781421,0.048658294,0.686666667,50,242,26,1
494,1,2,311599,0,3,0,8,0,0,120,0,1.888888889,0.01159838,0.891428571,41,234,34,1
495,2,3,311862,1,11,0,4,0,0,60,0,3.987179487,0.021275136,0.8025,27,248,43,1
496,2,3,312061,1,11,0,2,0,0,60,0,3.407407407,0.018873104,0,41,208,29,0
497,5,3,312231,1,1,1,2,0,0,60,0,3.83908046,0.022853613,0.904,20,241,40,1
498,0,1,312782,1,8,0,8,0,0,60,0,2.897435897,0.015441631,0.676666667,44,243,16,1
499,5,3,312960,1,0,1,7,0,0,120,0,1.757575758,0.011872898,0.496666667,73,269,27,1
500,6,3,313925,0,4,0,9,1,0,30,0,2.547619048,0.007274724,0.675,23,199,33,1
501,1,3,314252,1,11,0,1,1,0,60,0,3.010869565,0.037952097,0.696666667,57,237,29,1
502,5,0,314507,1,2,1,7,1,0,150,0,3.250425894,0.130876398,0.854,185,240,8,1
503,2,3,314956,1,7,0,5,0,0,60,0,3.353535354,0.022716354,0.7675,102,249,21,1
504,5,2,315025,1,0,1,8,1,0,60,0,3.841853035,0.164985245,0.913333333,124,225,18,1
505,1,1,315105,1,0,0,1,1,2,60,0,2.209677419,0.028138082,0.86,83,244,15,1
506,3,1,315625,1,7,0,4,0,1,60,0,3.271186441,0.026422346,0.826666667,44,260,25,1
507,2,2,316061,1,5,2,0,0,0,180,1,1,0,0.76,14,47,20,0
508,1,1,316076,0,9,0,6,1,0,60,1,3.347972973,0.067943175,0.916666667,137,268,12,1
509,5,3,316082,1,0,0,1,0,0,60,0,3.940074906,0.072129572,0.851666667,87,262,19,1
510,3,0,316289,0,0,1,8,0,0,60,0,2.263461538,0.080708256,0.8175,139,236,9,1
511,5,3,318147,1,0,2,4,0,0,60,0,4.443548387,0.189005559,0.748571429,177,269,7,1
512,3,1,318794,0,5,2,0,0,0,150,0,2.938388626,0.042481642,0.735,56,234,18,1
513,1,2,318876,0,3,0,3,1,0,150,0,2.613095238,0.030059708,0.861428571,48,219,14,1
514,3,3,318919,0,6,1,7,1,0,60,0,2.15503876,0.038089356,0.9175,53,240,29,1
515,3,1,318977,1,9,2,4,0,0,60,0,2.401709402,0.019216251,0.58,20,51,7,0
516,0,1,319047,0,1,0,4,0,0,60,0,3.208754209,0.196143024,0.776666667,225,268,6,1
517,5,3,319073,0,2,0,4,0,0,120,0,3.900452489,0.118248576,0.893333333,104,266,21,1
518,5,0,320251,1,7,2,4,0,0,60,0,3.797183099,0.092443895,0.6375,80,232,22,0
519,3,1,320963,1,2,0,8,0,0,60,0,3.273809524,0.037677579,0.565,71,244,29,1
520,1,3,321450,0,10,2,3,0,1,120,0,2.217391304,0.010431679,0.686666667,25,260,32,1
521,1,2,322325,1,8,2,6,0,0,60,0,2.175257732,0.014412189,0.606,30,133,21,0
522,1,1,323090,0,8,1,5,0,0,60,0,2.391304348,0.011255233,0.792857143,26,208,28,1
523,5,1,323480,0,8,1,4,0,1,60,0,3.981333333,0.102395168,0.722857143,76,207,10,1
524,0,1,324084,0,9,0,9,1,0,60,0,4.335849057,0.078786631,0.53,105,263,19,1
525,5,3,324331,1,5,2,6,1,1,60,0,3.740740741,0.006862947,0.535,44,10,9,0
526,3,3,324338,1,3,0,3,0,0,120,0,1.626086957,0.012765081,0.871428571,49,169,36,0
527,5,1,324672,1,8,2,2,0,0,60,0,3.866863905,0.089630087,0.728,95,253,18,0
528,6,2,324773,0,7,0,4,1,0,30,0,2.303797468,0.012421934,0.7975,25,214,32,1
529,3,2,325044,0,6,1,3,0,0,60,0,2.195564516,0.074668863,0.91,94,234,25,1
530,1,2,325308,0,0,0,4,0,0,60,0,2.12,0.003568732,0.8125,10,210,76,1
531,5,1,325368,1,6,0,7,1,3,90,0,3.853448276,0.030608743,0.94,15,48,11,0
532,1,1,325887,1,7,2,6,0,0,60,1,3.197879859,0.06204104,0.905714286,110,251,10,1
533,5,0,328476,1,11,2,2,0,0,120,0,4.886861314,0.09182623,0.77,57,218,16,1
534,4,1,328844,1,7,0,1,0,0,70,0,3.344262295,0.041932606,0.783333333,71,262,22,1
535,4,1,328942,1,1,0,8,0,0,40,0,3.672489083,0.115366138,0.916666667,148,255,9,1
536,1,0,329226,1,6,1,1,0,0,120,0,2.555555556,0.02203006,0.874285714,34,222,24,1
537,4,2,329455,1,3,4,1,1,0,30,0,3.482517483,0.102463798,0.896666667,131,241,12,1
538,2,2,329673,1,4,2,9,1,0,60,0,3.19286872,0.135131425,0.795714286,221,253,13,1
539,3,0,330067,1,7,0,8,0,2,60,0,2.933333333,0.060325304,0.815,88,226,18,1
540,6,1,330177,1,1,2,3,0,0,60,1,3.49321267,0.052913321,0.83,92,257,19,1
541,5,1,330192,1,6,2,7,1,0,60,0,4.104294479,0.091757601,0.723333333,57,236,33,1
542,2,3,330453,1,8,2,2,1,0,60,0,2.124324324,0.026902752,0.9625,44,266,27,1
543,0,3,330594,1,9,2,4,0,0,60,0,2.829861111,0.055864388,0.62,114,267,21,1
544,5,1,331039,1,0,0,5,0,1,120,1,2.047904192,0.023402649,0.688,49,232,31,1
545,1,0,331354,0,5,0,1,0,0,60,0,2.225609756,0.024981127,0.805714286,46,226,28,1
546,1,0,331844,0,9,0,1,1,0,120,0,2.770562771,0.043854231,0.847142857,79,236,16,1
547,3,1,332436,1,8,2,6,0,0,60,0,2.676470588,0.099855878,0,191,253,27,1
548,6,1,332715,0,8,2,7,0,0,30,0,3.060606061,0.006862947,0.783333333,32,258,40,1
549,0,1,333323,1,6,1,7,0,0,60,0,3.107526882,0.019765287,0.753333333,36,268,34,1
550,0,1,334259,0,3,0,4,0,0,150,0,2.876190476,0.02065747,0.53,25,205,32,0
551,1,0,334291,0,9,2,3,0,1,90,0,3.595854922,0.047560222,0.784,37,158,27,0
552,3,3,334973,1,6,1,2,1,0,60,0,1.995402299,0.05950175,0.9075,143,260,12,1
553,3,0,335020,0,10,0,6,1,0,60,0,2.380255941,0.08928694,0.8375,129,238,8,1
554,1,3,335035,0,0,2,6,1,0,60,0,2.55785124,0.042413012,0.616666667,76,236,26,0
555,5,0,335242,1,0,0,8,1,0,60,0,4.724050633,0.384119141,0.96375,188,240,12,1
556,1,0,335421,0,9,0,3,0,0,240,0,2.409090909,0.010843456,0.712857143,15,226,54,0
557,5,1,335476,1,10,0,2,0,1,90,0,4.978346457,0.173495299,0.901428571,74,261,45,1
