,code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,vleAvBef,vleSumNorm,avAssNorm,res
304,5,0,91164,1,3,1,0,1,0,60,1,2.375,0.00123533,0.0,0
305,1,0,91322,0,12,0,3,1,0,60,0,4.627027027,0.058678195999999995,0.818333333,1
306,3,3,91470,0,0,0,4,0,0,60,0,2.482352941,0.07233546099999999,0.76,1
307,5,1,91629,1,10,0,1,0,2,60,1,5.26031746,0.113650401,0.7666666670000001,0
308,3,1,92312,1,10,2,4,0,3,60,0,1.857142857,0.00260792,0.0,0
309,1,2,92341,0,5,2,3,0,2,60,0,3.544444444,0.065609773,0.81,0
310,3,1,92391,0,0,0,3,1,1,60,0,2.258426966,0.013725893999999999,0.508,0
311,3,0,92775,0,4,2,0,0,1,60,1,6.724049001,0.715668108,0.49375,0
312,1,0,92832,0,0,0,1,0,0,60,0,2.533018868,0.036785396,0.7614285709999999,1
313,1,0,92993,0,0,2,9,0,3,135,0,3.497206704,0.042893417999999996,0.798333333,1
314,2,2,94484,1,11,2,1,1,0,120,1,9.291891892,0.117905429,0.87,1
315,1,0,94616,0,8,2,7,0,1,60,0,1.94047619,0.011117974,0.8242857140000001,0
316,3,0,94923,0,6,2,2,0,2,90,0,2.306451613,0.029373412999999998,0.61,0
317,0,3,94961,1,8,2,6,1,1,60,0,3.151960784,0.044060119,0.68,1
318,3,0,94964,0,9,2,3,0,0,60,0,2.287356322,0.013588635,0.39666666700000003,0
319,5,1,95746,1,0,0,7,0,1,60,0,2.744680851,0.008784572,0.7925,1
320,2,2,95906,0,1,0,4,0,0,120,0,3.916981132,0.07116876,0.945,1
321,6,1,96117,0,3,0,2,1,0,30,0,2.864864865,0.0072060940000000006,0.716666667,1
322,6,2,96423,0,7,2,8,0,0,30,0,3.6625,0.020039805,0.7475,1
323,1,1,96475,1,7,2,5,0,0,180,0,2.239130435,0.014069041000000001,0.848571429,1
324,2,2,96538,1,4,2,0,0,0,60,0,2.491525424,0.010019903,0.475,0
325,3,0,96592,0,3,1,1,0,0,60,0,2.609625668,0.033422552,0.82125,1
326,5,0,96729,1,3,0,3,0,1,120,0,4.695121951,0.132043099,0.86375,1
327,2,3,96874,0,7,2,5,0,0,90,0,2.411764706,0.011186604,0.763333333,0
328,3,3,96874,0,7,2,5,0,0,90,0,1.776119403,0.008098277,0.0,0
329,1,2,97006,0,0,0,5,1,1,60,0,2.304347826,0.0072060940000000006,0.87,1
330,1,0,97154,0,4,0,1,0,0,60,0,2.9417989419999997,0.038089356,0.895,1
331,1,1,97567,0,10,1,6,1,0,60,0,3.448275862,0.020520211,0.9157142859999999,1
332,1,1,98268,0,6,1,6,1,0,60,0,3.248447205,0.035824583,0.7671428570000001,1
333,1,0,98313,0,6,1,2,1,0,60,0,2.0645161290000003,0.004323657,0.774285714,1
334,1,1,98720,0,3,2,1,1,0,60,1,2.67961165,0.018873103999999998,0.7,1
335,1,3,98842,0,8,2,9,0,0,60,0,2.46875,0.005353099,0.673333333,1
336,3,3,99075,1,8,0,2,0,0,60,0,2.1313672919999997,0.054491799,0.565,0
337,5,2,99670,0,5,2,0,0,0,90,0,5.0805194810000005,0.134170613,0.927142857,0
338,5,1,100064,0,11,0,0,1,0,60,0,3.599322799,0.21879074899999998,0.9275,1
339,3,3,100561,1,0,2,6,0,1,60,0,2.119133574,0.040216869,0.78,0
340,0,1,100893,1,12,0,1,0,0,60,0,3.102040816,0.031226409,0.673333333,1
341,0,3,101116,0,0,2,5,1,0,60,0,3.027989822,0.081600439,0.79,1
342,5,3,101217,1,3,0,3,1,2,60,1,1.7,0.02326539,0.41,0
343,5,0,101306,1,3,0,1,1,0,120,0,2.996539792,0.059364491,0.49,0
344,5,1,101420,1,12,2,2,0,0,120,0,5.369186047,0.25344863100000004,0.91875,1
345,0,1,101781,1,8,2,7,1,0,60,0,5.334710744,0.17713266100000002,0.7433333329999999,1
346,3,3,102221,0,6,1,4,1,0,60,0,2.9901960780000003,0.041795347000000004,0.8225,1
347,5,1,102343,1,0,0,5,0,0,60,0,4.206896552,0.17576007100000002,0.7777777779999999,1
348,0,1,102806,1,5,0,2,0,0,60,0,2.748768473,0.076521858,0.84,1
349,5,3,102854,1,7,2,3,0,0,60,0,3.301050175,0.19408414,0.9,1
350,1,2,103535,0,9,0,3,0,0,120,0,2.373493976,0.013451376000000001,0.8542857140000001,1
351,3,1,103800,1,10,0,3,0,0,90,0,1.486111111,0.007274724000000001,0.66,1
352,1,3,103998,0,8,2,5,0,0,60,0,4.454545455,0.003294215,0.0,0
353,1,0,104054,0,7,2,8,1,0,120,0,3.673267327,0.07631597,0.941428571,1
354,5,1,104213,1,9,0,6,0,0,60,0,3.670761671,0.10246379800000001,0.89,1
355,5,2,104316,1,3,0,6,0,0,60,0,2.228070175,0.06094296900000001,0.805,0
356,0,1,104476,1,2,4,4,1,0,60,0,4.701402806,0.160936106,0.81,1
357,2,3,104480,1,4,3,9,0,0,120,0,2.615384615,0.006931576,0.913333333,0
358,3,1,104643,0,9,0,6,0,0,60,0,2.63562753,0.044609155,0.83,1
359,3,3,104772,1,9,0,6,1,1,60,0,4.223880597,0.01935351,0.635,0
360,2,3,105168,1,6,1,6,0,0,60,0,2.645714286,0.031706815,0.855,0
361,2,3,105413,1,9,1,6,1,0,100,0,2.528301887,0.027520417000000002,0.8775,1
362,1,1,105527,0,6,1,3,1,0,120,0,2.7877551019999998,0.046805297999999995,0.822857143,1
363,1,1,105851,0,11,0,1,0,0,60,1,1.9779411759999999,0.018392698,0.902,1
364,5,3,105939,1,4,0,6,0,0,60,0,3.6512820510000004,0.097659735,0.82,1
365,1,3,106095,0,5,0,6,0,0,60,0,3.8636363639999995,0.05826642,0.53,1
366,3,3,106553,0,12,2,3,0,0,60,0,2.039735099,0.021069247000000003,0.8325,1
367,0,1,106577,1,1,2,1,0,0,60,0,3.52173913,0.027726306000000003,0.546666667,1
368,1,1,106588,0,6,0,5,1,0,60,0,2.784313725,0.048658294000000005,0.904285714,1
369,1,3,106793,1,0,0,5,1,0,60,0,2.347560976,0.026353716,0.6266666670000001,0
370,5,1,107028,1,1,2,9,0,0,90,0,2.291304348,0.036099101,0.62625,0
371,5,1,107084,1,3,1,0,1,0,200,0,2.56741573,0.031295038,0.67,0
372,5,0,107162,0,8,0,6,1,0,60,0,4.4,0.187152563,0.8885714290000001,1
373,2,2,107339,0,6,1,9,0,0,60,0,3.050295858,0.07068835400000001,0.8614285709999999,1
374,5,3,107455,1,2,1,4,0,0,120,0,2.972222222,0.04399149,0.686666667,0
375,0,3,107489,0,3,1,1,0,0,60,0,3.308996089,0.17411296399999998,0.8533333329999999,1
376,1,1,108118,0,8,0,8,1,0,60,0,3.235294118,0.018804475,0.89,1
377,4,3,108281,1,6,1,9,1,0,30,0,4.436873747,0.151877016,0.903333333,1
378,5,0,108330,1,11,0,2,1,1,60,0,3.841904762,0.138357011,0.6466666670000001,1
379,1,0,108377,0,8,2,2,1,0,120,1,3.5880281689999998,0.139798229,0.827142857,1
380,4,3,108497,1,9,2,0,0,0,60,0,3.1773879139999996,0.111797406,0.85,1
381,1,0,108589,0,2,0,6,0,0,60,0,2.395973154,0.024432091,0.87,1
382,1,1,108760,0,3,2,2,1,3,60,0,3.847368421,0.050099513,0.793333333,0
383,3,1,108789,1,3,0,9,0,0,70,1,2.3181818180000002,0.006931576,0.27,0
384,1,2,108799,0,6,4,8,1,0,75,0,2.524590164,0.021069247000000003,0.85875,1
385,5,2,108822,1,8,2,7,1,0,60,0,4.444547996,0.327225311,0.92,1
386,0,3,108872,1,3,1,7,2,0,60,0,3.740740741,0.062315558,0.63,1
387,0,3,109155,0,8,1,8,0,0,60,0,3.487455197,0.13348431800000002,0.696666667,1
388,1,3,109441,0,7,0,1,0,0,120,0,2.691275168,0.027451787999999998,0.583333333,1
389,2,3,109577,1,5,0,6,0,0,120,0,7.512345679,0.083453435,0.7514285709999999,0
390,1,0,109938,0,10,1,5,0,0,120,0,1.847133758,0.019833917,0.8614285709999999,1
391,5,0,110085,1,2,2,0,0,1,310,0,2.948186528,0.038981538999999996,0.62,0
392,5,0,110116,1,1,1,3,0,1,150,0,4.37029703,0.15139661,0.855714286,1
393,0,1,110175,1,0,1,7,1,0,60,0,2.7511961719999998,0.039393315,0.65,1
394,3,0,110200,0,3,2,6,0,0,90,0,1.974358974,0.010500309,0.498333333,0
395,3,3,110524,1,2,2,4,1,0,60,0,1.987654321,0.033079404,0.84,1
396,3,3,110640,0,0,1,6,1,0,120,0,3.208121827,0.08667902,0.93,1
397,4,3,110789,0,1,2,7,0,0,60,0,4.719298246,0.055315352000000005,0.755,1
398,1,0,110881,0,0,0,3,0,0,60,0,2.2039215690000002,0.038501132,0.760833333,1
399,1,3,110911,0,6,2,7,0,0,60,0,2.857142857,0.017775033,0.833333333,1
400,3,0,111113,1,4,2,2,0,0,60,0,2.033898305,0.02463798,0.3375,0
401,3,1,111360,1,11,1,2,0,3,60,0,1.7916666669999999,0.008784572,0.454285714,0
402,0,3,111512,1,10,0,3,0,0,60,0,3.06993007,0.030059707999999997,0.0,0
403,5,1,111678,1,9,2,1,1,0,60,0,1.333333333,0.000205888,0.0,0
404,3,1,111926,1,0,2,2,0,1,60,0,2.795302013,0.05709971900000001,0.8,0
405,3,3,111926,1,0,2,2,0,2,60,0,2.742424242,0.037197172,0.0,1
406,1,1,111942,0,9,0,6,1,0,120,0,2.6191950459999997,0.057991902000000005,0.8657142859999999,1
407,6,2,112441,0,11,0,0,0,0,30,0,3.671875,0.032187221,0.8175,1
408,2,3,112454,1,7,1,8,0,0,30,0,2.666666667,0.042207124000000006,0.8375,1
409,0,1,113295,1,12,2,5,1,0,60,0,3.82885906,0.15654382,0.783333333,1
410,4,1,113698,1,9,2,5,0,0,30,0,3.114942529,0.018529957,0.61,0
411,4,1,113824,1,0,2,8,0,0,120,1,4.981981982,0.037883467000000004,0.76,0
412,5,1,114500,1,3,2,4,1,0,120,1,5.069767442,0.13458239,0.493333333,0
413,3,1,114558,1,4,2,5,0,0,60,0,2.207627119,0.071443278,0.715,1
414,5,0,115373,1,8,2,8,0,0,60,0,4.039399625,0.147690618,0.8325,1
415,1,2,115452,0,0,2,2,0,1,120,0,2.1864406780000003,0.035344177000000004,0.8871428570000001,0
416,5,1,116290,1,8,0,4,0,1,120,0,2.396551724,0.009470867,0.84,0
417,6,2,116319,0,0,2,3,0,0,30,0,2.4666666669999997,0.002470661,0.6,1
418,5,1,116499,1,6,2,4,1,0,60,0,1.418803419,0.011323861999999999,0.0,0
419,2,2,116518,1,3,1,2,0,0,80,0,2.637096774,0.022373207000000003,0.7825,1
420,5,3,116529,1,11,2,2,0,1,120,0,2.0,0.005284469,0.88,0
421,0,1,116541,1,10,1,0,0,0,60,0,4.11026616,0.074119827,0.673333333,1
422,1,0,116603,0,6,1,1,1,0,60,0,2.756410256,0.044197377999999996,0.89,1
423,1,3,116606,1,1,0,4,1,0,60,0,2.14953271,0.015716149,0.363333333,1
424,5,2,116621,1,4,0,3,0,0,60,0,4.361678005,0.26394894,0.9075,1
425,0,1,116692,1,0,0,6,1,0,60,0,3.9641255610000004,0.060599822000000005,0.736666667,1
426,5,1,116808,1,6,1,7,2,0,60,0,5.17076326,0.54855535,0.945,1
427,1,0,117071,1,3,0,3,1,0,60,0,3.083333333,0.0050099509999999995,0.73,0
428,4,1,117197,0,8,0,3,0,0,130,0,4.082644628,0.033834328,0.8766666670000001,1
429,2,2,117232,1,2,0,1,0,0,90,0,2.875555556,0.044334637,0.7859999999999999,1
430,5,1,117232,1,2,0,1,0,0,90,0,2.728522337,0.054423169,0.0,1
431,3,2,117281,1,8,0,6,0,0,60,0,2.652298851,0.063276371,0.8425,1
432,3,2,117435,1,9,2,2,0,1,60,1,1.0,0.0,0.6677777779999999,0
433,5,2,117510,1,0,0,1,0,0,90,0,3.7093889719999997,0.17075012,0.92375,1
434,1,3,117544,0,9,2,7,1,0,60,0,3.816371681,0.118317205,0.79,1
435,1,3,117545,0,10,2,9,0,4,120,0,4.510204082,0.030265596000000002,0.91,0
436,5,2,117550,1,7,2,1,0,0,60,0,2.597938144,0.017225997,0.0,0
437,1,2,117699,0,8,0,3,0,0,120,0,1.9132947980000001,0.022647725,0.8857142859999999,1
438,2,2,118098,1,1,1,5,0,0,30,0,5.1184210530000005,0.026628234,0.3625,0
439,1,3,118213,0,3,1,1,1,0,60,0,1.545454545,0.001098072,0.286666667,0
440,6,2,118474,1,0,0,5,0,1,60,0,2.768421053,0.017980921,0.8875,1
441,5,0,118668,1,0,1,3,1,0,60,0,3.6896551719999997,0.102738316,0.7125,1
442,0,1,118983,1,1,1,2,0,0,120,0,2.602564103,0.013863153000000001,0.67,1
443,5,0,119353,1,4,0,2,1,0,60,0,3.859618718,0.152769199,0.8666666670000001,1
444,6,2,119444,0,1,2,1,0,0,30,0,4.339622642,0.015716149,0.355,1
445,1,2,119471,0,1,2,0,1,1,120,0,2.062200957,0.029510672,0.661428571,0
446,5,3,119865,1,9,0,2,0,0,60,0,3.0728929380000003,0.092512525,0.9,1
447,1,1,119898,0,11,2,2,0,2,60,0,1.980769231,0.007000206,0.7614285709999999,1
448,2,3,120236,1,1,0,2,0,0,100,0,4.411214953,0.06471759,0.5675,0
449,1,0,120994,0,3,2,2,1,0,70,1,3.192488263,0.04659941,0.925,0
450,3,1,120999,1,0,2,7,0,1,60,0,1.808988764,0.010980715,0.7175,1
451,3,0,121000,0,10,2,3,0,0,270,1,2.4084507040000003,0.023402648999999998,0.355,0
452,6,2,122337,0,3,2,6,1,0,30,0,2.825301205,0.032118592,0.643333333,0
453,2,2,122392,1,3,0,9,1,0,60,0,2.2676767680000003,0.030746002,0.51,1
454,6,1,122459,0,0,2,3,0,0,90,0,2.869565217,0.008990461,0.65,1
455,1,0,122524,0,10,2,1,0,2,120,0,1.0,0.0,0.0,0
456,6,1,122636,0,7,2,9,0,0,30,0,2.658536585,0.0074119830000000005,0.45,0
457,3,1,122739,1,12,0,2,0,0,60,0,2.097435897,0.028000824,0.42,0
458,6,1,122846,0,12,2,0,0,0,30,0,3.404411765,0.031706815,0.575,1
459,6,1,122928,0,0,2,5,1,0,30,0,2.0,0.000480406,0.62,0
460,3,3,123183,1,10,1,4,1,0,60,0,2.933549433,0.12415071,0.953333333,1
461,1,2,123270,0,5,2,4,1,0,60,0,2.788461538,0.009882644,0.655,0
462,1,2,123462,1,6,1,7,0,1,120,0,2.4285714290000002,0.053599615999999996,0.808571429,1
463,3,1,123497,1,0,0,6,0,1,60,0,2.344339623,0.034040217000000005,0.755,0
464,2,3,123598,1,6,0,4,0,1,60,1,3.942857143,0.028343971000000003,0.79,1
465,3,1,123598,1,6,0,4,0,0,90,1,2.074626866,0.028549859,0.0,1
466,1,1,123716,1,4,2,9,0,0,90,0,1.99047619,0.042962047999999996,0.83,1
467,1,0,123860,0,0,0,6,1,0,60,1,1.997326203,0.051197584000000004,0.7671428570000001,1
468,3,1,124006,0,6,0,2,0,1,70,1,2.31640625,0.040628646000000004,0.73,1
469,3,2,124134,0,3,1,1,0,1,60,1,2.1867469880000003,0.074668863,0.9625,0
470,2,2,124193,1,0,1,3,1,0,30,0,2.384937238,0.039050167999999996,0.925,1
471,5,1,124379,0,10,0,3,0,1,90,0,2.929824561,0.011392491999999999,0.0,0
472,1,1,124909,1,12,2,3,1,0,60,0,2.167076167,0.060462563,0.7857142859999999,1
473,6,2,124944,1,5,1,4,1,0,30,0,3.2024539880000003,0.035755954,0.85,1
474,0,3,125018,1,8,1,6,1,0,60,0,3.899280576,0.111522888,0.666666667,1
475,1,2,125055,0,1,0,0,0,0,60,1,3.1187214610000003,0.046805297999999995,0.798333333,1
476,5,3,125063,1,3,2,5,1,0,60,0,3.81671159,0.09711069900000001,0.8125,0
477,1,3,125535,0,6,0,2,1,2,120,0,1.7384615380000001,0.007686501,0.303333333,1
478,5,0,125996,1,5,0,4,0,0,60,0,4.497596154,0.128337108,0.7871428570000001,1
479,5,0,126088,1,3,1,2,1,1,120,0,2.7594936710000004,0.044815044000000005,0.513333333,0
480,1,0,126322,0,6,0,9,1,1,60,0,2.961290323,0.031432297000000005,0.818,1
481,2,2,126394,1,10,0,8,0,0,120,0,3.88976378,0.067737286,0.905,1
482,3,1,126394,1,10,0,8,0,0,120,0,3.60915493,0.070276577,0.0,1
483,2,2,126395,1,3,0,1,0,0,30,1,2.9535714289999997,0.056687942000000005,0.543333333,1
484,1,0,126411,0,11,2,0,0,2,60,1,1.785714286,0.001647107,1.0,0
485,4,3,126450,1,5,0,1,0,0,60,0,3.485411141,0.09011049300000001,0.803333333,1
486,1,2,126608,1,10,0,3,0,0,60,0,2.7714285710000004,0.019902546,0.672857143,1
487,1,2,126713,0,3,0,0,0,0,120,0,2.088235294,0.014549448000000001,0.764285714,1
488,1,3,126769,0,11,2,0,0,1,60,0,3.6995305160000003,0.054011392000000005,0.7,1
489,1,3,126800,0,1,0,5,1,0,120,0,3.6007067139999998,0.0698648,0.51,1
490,3,2,127580,0,8,2,4,0,0,60,0,2.7434679330000002,0.158465445,0.81,1
491,0,1,127582,0,1,0,3,0,0,180,0,2.822916667,0.05572712900000001,0.686666667,1
492,5,1,127642,0,12,0,1,1,1,120,0,3.592592593,0.066501956,0.843333333,1
493,3,1,127988,1,12,0,7,0,0,150,0,1.3723404259999998,0.008784572,0.685,1
494,5,2,128132,1,3,0,7,0,0,60,0,3.696356275,0.062590076,0.8125,1
495,5,0,128142,1,9,0,4,1,0,60,0,3.90389016,0.117013245,0.69125,0
496,1,1,128386,1,8,2,2,1,0,60,0,1.941176471,0.004460916,0.8833333329999999,0
497,2,3,128510,0,6,2,4,0,1,120,0,2.4473684209999997,0.019078993,0.818,1
498,3,1,128656,0,4,0,9,0,0,60,0,2.7175572519999998,0.024363462000000002,0.823333333,1
499,3,0,128678,0,3,0,3,1,1,90,0,2.7487437189999997,0.03747169,0.46285714299999997,0
500,1,1,128889,0,8,0,8,1,1,120,0,5.878914405,0.386452543,0.807142857,1
501,4,1,128929,0,4,0,9,0,0,145,0,3.82464455,0.055315352000000005,0.956666667,1
502,3,1,128965,1,9,0,5,2,1,60,0,2.212389381,0.017088738,0.656666667,1
503,5,2,128968,1,12,0,2,1,0,60,0,3.8900804289999997,0.099512731,0.86,1
504,4,2,128971,1,1,1,7,0,0,30,0,3.625429553,0.07233546099999999,0.86,1
505,2,2,129878,1,1,2,3,1,0,45,0,2.51,0.017157367,0.196666667,0
506,5,3,129907,1,0,1,8,1,0,60,0,5.051502146,0.161485142,0.89,1
507,3,0,130003,0,0,2,0,0,2,60,0,2.350515464,0.01557889,0.7879999999999999,0
508,1,2,130013,0,0,0,1,0,0,60,1,2.253968254,0.009676755,0.7957142859999999,1
509,0,3,130034,0,0,0,5,1,0,60,0,3.240740741,0.084002471,0.813333333,1
510,5,0,130403,0,3,2,1,1,0,60,0,4.417664671,0.202456935,0.671428571,1
511,5,3,130409,1,7,2,1,0,0,60,1,3.341772152,0.01804955,0.61,1
512,3,1,130467,1,11,0,6,0,0,60,0,2.7351916380000003,0.053805504000000004,0.71,1
513,0,3,130547,0,8,0,6,1,0,60,0,3.6278026910000003,0.055452611,0.54,1
514,0,3,130636,1,7,0,9,0,0,60,0,2.425531915,0.01557889,0.6033333329999999,1
515,5,1,130658,1,9,0,5,2,0,60,0,4.592307691999999,0.163818544,0.71375,1
516,3,1,130671,0,11,2,6,0,0,60,0,2.840304183,0.051197584000000004,0.77,1
517,3,1,130837,1,6,0,9,0,0,60,1,2.0625,0.004460916,0.0,0
518,1,1,131051,0,6,2,5,0,3,60,0,2.055335968,0.035618695,0.89,1
519,2,2,131145,1,9,0,3,0,0,90,0,2.9781420769999998,0.112140553,0.870833333,1
520,3,0,131145,1,9,0,3,0,0,60,0,3.093457944,0.158945851,0.0,1
521,3,3,131152,1,12,0,8,0,0,120,0,2.382608696,0.018735845,0.8575,0
522,2,3,131222,1,8,0,8,1,0,60,0,3.3915492960000004,0.082561252,0.83625,1
523,3,1,131222,1,8,0,8,0,0,60,0,2.831381733,0.082904399,0.0,1
524,5,2,131538,1,11,0,6,0,0,60,0,4.092651757,0.087845721,0.87,1
525,5,3,131597,1,6,0,3,0,0,430,0,4.3013333330000005,0.110630705,0.86,1
526,3,3,131612,1,12,0,2,0,0,60,0,2.617486339,0.065678402,0.8925,1
527,2,3,131663,1,6,0,3,0,1,30,0,1.705882353,0.00391188,0.0,0
528,4,3,131776,0,7,0,4,0,0,60,0,3.3245614039999998,0.051952508,0.893333333,1
529,6,2,131820,0,11,2,1,0,0,30,0,2.581395349,0.007549241999999999,0.875,0
530,2,3,131933,1,6,4,5,1,1,30,0,6.320754717000001,0.022922243,0.8375,1
531,4,1,132123,1,7,1,8,0,0,60,0,3.4022988510000003,0.040560016000000004,0.8966666670000001,1
532,3,3,132157,1,3,0,7,1,0,60,1,1.758139535,0.02587331,0.697777778,0
533,5,2,132157,1,3,0,7,1,0,60,1,2.852054795,0.071374648,0.0,1
534,3,1,132401,1,12,2,6,0,0,60,0,2.433234421,0.056207535999999995,0.906666667,0
535,5,3,132475,0,6,1,1,0,0,60,0,3.453125,0.151602498,0.7240000000000001,1
536,5,2,132477,1,3,2,1,0,0,60,1,3.10483871,0.026353716,0.763333333,1
537,3,3,132511,0,0,0,0,0,0,120,0,2.7714285710000004,0.026559605,0.6775,0
538,1,3,132924,0,9,2,9,1,0,60,0,2.1,0.001372589,0.38333333299999994,0
539,6,3,132932,0,9,2,5,1,0,30,1,4.848484848,0.021892801,0.55,1
540,1,2,132972,0,3,2,1,0,0,240,0,2.369565217,0.0074119830000000005,0.815,1
541,5,1,133019,1,10,2,2,0,0,60,0,3.5089430889999997,0.14803376599999998,0.79625,1
542,6,2,133068,1,0,0,4,1,0,60,0,3.486910995,0.045638597,0.89,1
543,2,2,133104,1,3,2,9,0,0,120,1,3.238410596,0.033491181,0.875,1
544,5,2,133104,1,3,2,9,0,0,120,1,4.184818482,0.08695353800000001,0.0,1
545,1,0,133155,0,12,1,4,1,0,60,0,5.152173913,0.06499210799999999,0.921428571,1
546,5,1,133185,1,0,0,4,0,0,120,0,4.314,0.147965136,0.85125,1
547,3,3,133365,0,1,0,9,1,0,60,0,2.288643533,0.099512731,0.85,1
548,1,0,133531,0,10,2,2,0,0,60,0,1.0,0.0,0.0,0
549,5,1,133718,1,5,2,2,0,0,60,0,3.1283422460000003,0.04007961,0.69,0
550,1,0,133748,0,6,2,0,1,0,70,0,2.466257669,0.027520417000000002,0.8,0
551,0,3,133816,0,8,0,6,1,0,60,0,4.7417475730000005,0.167524535,0.64,1
552,0,3,133922,1,4,2,0,0,0,60,0,2.518518519,0.02326539,0.81,1
553,3,0,134025,1,3,0,5,0,0,60,0,2.568376068,0.082423993,0.8916666670000001,1
554,6,2,134123,0,11,2,9,1,0,30,0,4.2125,0.023059502000000003,0.85,1
555,0,1,134143,0,7,0,8,1,0,60,0,5.840740741,0.108160044,0.85,1
556,3,0,134188,1,9,0,3,0,0,60,0,2.445714286,0.058678195999999995,0.78375,1
557,3,3,134243,0,0,0,7,0,0,90,0,2.608602151,0.083178917,0.7625,1
558,3,0,134336,1,6,0,7,0,0,60,0,2.059259259,0.019010363,0.74625,0
559,1,1,134563,0,6,2,1,0,2,60,0,6.092657343,0.239105072,0.8833333329999999,1
560,5,0,134578,1,4,2,5,0,1,120,0,3.557692308,0.012627822,0.0,0
561,5,2,134847,1,6,1,2,0,1,120,0,4.47761194,0.020520211,0.786666667,1
562,3,3,134920,0,8,0,4,0,0,60,0,1.855855856,0.014069041000000001,0.565,0
563,5,0,135075,1,0,0,7,1,0,60,0,3.632352941,0.101640244,0.83625,1
564,5,3,135280,1,4,2,1,0,0,120,0,3.7527472530000003,0.09367922599999999,0.8966666670000001,1
565,2,2,135330,1,6,1,8,1,0,60,0,2.880952381,0.016539702,0.64,0
566,4,2,135330,1,6,1,8,1,0,60,0,5.1140350880000005,0.039942351,0.0,0
567,6,1,135331,0,4,0,1,0,0,30,1,1.846153846,0.001578478,0.0,0
568,3,1,135385,0,0,0,1,1,0,60,0,3.4100418410000004,0.111797406,0.5575,1
569,0,3,135400,0,7,2,8,1,1,60,1,3.86440678,0.01557889,0.5660000000000001,1
570,4,3,135763,1,1,0,8,1,1,40,0,4.898876404,0.029853819,0.7666666670000001,1
571,5,2,136054,0,4,1,5,0,0,90,0,2.308571429,0.055383982000000005,0.775,1
572,3,3,136135,1,0,0,5,0,2,90,0,2.9542857139999996,0.035412806,0.795,1
573,3,3,136793,1,12,1,5,0,1,60,0,2.3786407769999998,0.033559811,0.65,1
574,5,1,136894,1,11,0,3,0,0,90,1,4.207039337,0.13938645300000002,0.7314285709999999,1
575,5,3,136944,1,6,0,3,0,1,90,0,3.8190476189999996,0.027451787999999998,0.8325,1
576,2,3,137281,0,8,0,3,1,0,180,0,5.114427861,0.070482465,0.605,0
577,3,0,137603,1,10,4,7,1,0,60,0,2.48,0.06801180400000001,0.79,1
578,0,1,137873,1,9,0,3,1,0,60,0,3.955967555,0.234232379,0.786666667,1
579,3,2,138204,1,0,0,5,0,0,60,0,2.219512195,0.012421933999999999,0.8,0
580,1,1,138289,0,1,2,3,0,0,60,0,2.621428571,0.025118386,0.7671428570000001,0
581,3,2,138416,1,4,2,9,0,0,60,0,2.5,0.040765905,0.7275,1
582,6,1,138710,1,1,0,5,0,0,30,0,3.1,0.016951479,0.225,1
583,3,3,138715,1,7,0,0,0,1,60,0,1.6666666669999999,0.000617665,0.735714286,0
584,2,3,138861,1,3,1,9,0,0,90,0,3.2700729930000003,0.030677372999999997,0.95,1
585,1,1,138920,0,10,2,0,0,1,60,0,2.78343949,0.029922449,0.778,0
586,2,3,138997,1,6,0,5,0,0,45,0,2.283950617,0.012627822,0.48,0
587,0,3,139033,1,7,0,8,1,0,60,0,2.936170213,0.028343971000000003,0.59,0
588,5,1,139190,1,1,2,4,0,0,150,0,4.704225352,0.13746482699999998,0.87625,1
589,5,3,139206,1,10,2,2,0,0,60,0,4.457337884,0.179191545,0.865,1
590,5,1,139278,1,12,2,0,1,0,60,0,3.776978417,0.108022785,0.895,0
591,6,2,139329,0,0,2,2,0,1,60,1,2.949494949,0.019971176,0.703333333,1
592,3,2,139455,0,11,2,2,0,2,60,0,1.71641791,0.00782376,0.0,0
593,1,1,139549,0,6,2,3,0,1,60,1,2.586206897,0.015373001,0.6266666670000001,1
594,5,1,139701,1,3,2,3,0,1,90,0,5.1015625,0.044746414000000005,0.8833333329999999,0
595,3,1,139843,1,5,1,0,0,2,60,0,2.228070175,0.008647313,0.24,0
596,5,0,139949,0,9,2,9,0,0,60,0,5.252272727,0.158534075,0.94,1
597,4,1,140060,1,11,0,8,1,0,50,0,4.33968254,0.093747855,0.87,1
598,5,2,140108,1,3,3,9,0,0,120,0,2.44,0.004117768,0.0,0
599,4,1,140518,1,11,2,7,0,0,60,0,4.5,0.020314323000000002,0.92,0
600,1,2,140719,0,3,1,1,0,1,240,0,1.844444444,0.011323861999999999,0.705,0
601,3,1,140807,0,0,0,0,0,0,60,1,3.140039448,0.109189486,0.7375,1
602,5,0,140866,1,0,0,4,0,0,60,0,4.68452381,0.107954156,0.85,1
603,0,1,141355,0,1,0,2,0,0,240,0,3.282420749,0.07810033599999999,0.736666667,1
604,0,3,141377,1,9,0,8,0,1,210,0,3.365853659,0.028343971000000003,0.5025,1
605,5,2,141430,1,12,0,3,0,1,60,0,3.61754386,0.141445337,0.8514285709999999,1
606,3,2,141497,1,5,0,2,1,0,60,0,2.544041451,0.03362844,0.67,0
607,0,3,141506,1,6,0,1,1,0,60,0,3.121212121,0.028206712000000002,0.75,0
